,fake_class,real_class
0,0.6911806464195251,0.6948723793029785
1,0.6613210439682007,0.6926507353782654
2,0.627548336982727,0.6911965608596802
3,0.5921564698219299,0.693231463432312
4,0.5524827241897583,0.692017138004303
5,0.5096503496170044,0.691893458366394
6,0.46255698800086975,0.690116286277771
7,0.4145859479904175,0.6900337934494019
8,0.36164340376853943,0.6895288825035095
9,0.3087123930454254,0.6891627907752991
10,0.25665342807769775,0.6892200112342834
11,0.20868903398513794,0.6877195239067078
12,0.16735242307186127,0.6881207227706909
13,0.13390450179576874,0.6863393783569336
14,0.10777196288108826,0.6882970333099365
15,0.08801910281181335,0.6861932873725891
16,0.0740848109126091,0.6867538094520569
17,0.06389258056879044,0.6858599781990051
18,0.056392230093479156,0.6843740940093994
19,0.051297254860401154,0.6839348077774048
20,0.047111671417951584,0.6837477684020996
21,0.0440371036529541,0.6824342608451843
22,0.041742585599422455,0.682110071182251
23,0.03934552147984505,0.6819918751716614
24,0.03777778893709183,0.6831285357475281
25,0.03630783036351204,0.6793128252029419
26,0.03545466810464859,0.6803017854690552
27,0.03501540794968605,0.6777623295783997
28,0.03477085754275322,0.6788866519927979
29,0.03466247022151947,0.6760289072990417
30,0.03473474830389023,0.6786423921585083
31,0.03511527553200722,0.6707414984703064
32,0.0358574278652668,0.673531174659729
33,0.03748990595340729,0.6745523810386658
34,0.04041365906596184,0.6725350618362427
35,0.044213272631168365,0.6702962517738342
36,0.04984259232878685,0.6721659898757935
37,0.058345403522253036,0.6727167963981628
38,0.06569041311740875,0.6681220531463623
39,0.07263310253620148,0.6705929636955261
40,0.07998532056808472,0.6656768918037415
41,0.08694024384021759,0.6673215627670288
42,0.09442673623561859,0.6676104664802551
43,0.10428445786237717,0.6671513915061951
44,0.11516572535037994,0.6669946312904358
45,0.12675462663173676,0.6703845858573914
46,0.1403619349002838,0.6656567454338074
47,0.1525009274482727,0.6650428771972656
48,0.16303198039531708,0.6605848073959351
49,0.17362335324287415,0.6653320789337158
50,0.18190348148345947,0.6658920049667358
51,0.18956391513347626,0.6619876027107239
52,0.19378039240837097,0.6628983020782471
53,0.19128520786762238,0.6595587730407715
54,0.19076760113239288,0.6657236814498901
55,0.18241430819034576,0.659538984298706
56,0.17682380974292755,0.662003219127655
57,0.1678532361984253,0.6558359265327454
58,0.16002435982227325,0.6596694588661194
59,0.14969484508037567,0.6599977016448975
60,0.1399381309747696,0.6583254933357239
61,0.1306713968515396,0.661560595035553
62,0.1188344955444336,0.6632134914398193
63,0.1122947409749031,0.6570752859115601
64,0.10351871699094772,0.6501021385192871
65,0.09953267127275467,0.6542629599571228
66,0.09225248545408249,0.6613674759864807
67,0.08661866188049316,0.6581600904464722
68,0.08301947265863419,0.6657670140266418
69,0.07930920273065567,0.6550076007843018
70,0.07692842930555344,0.6493949890136719
71,0.07228388637304306,0.6607856750488281
72,0.06988601386547089,0.6512330174446106
73,0.0654737800359726,0.6519668698310852
74,0.06180751323699951,0.6537162661552429
75,0.057209648191928864,0.6657776236534119
76,0.05229058861732483,0.6512805223464966
77,0.04997790977358818,0.6617283225059509
78,0.048598602414131165,0.6582048535346985
79,0.04768066108226776,0.6574044227600098
80,0.04624021425843239,0.6531427502632141
81,0.04533656686544418,0.6539326310157776
82,0.0441984198987484,0.6534914970397949
83,0.04392372444272041,0.6570965647697449
84,0.04376228526234627,0.6530975103378296
85,0.042483218014240265,0.6522855758666992
86,0.04087347164750099,0.6495276093482971
87,0.03911212831735611,0.6449131965637207
88,0.03665808588266373,0.6472384929656982
89,0.03421446681022644,0.6531038284301758
90,0.03182035684585571,0.6541751027107239
91,0.029811358079314232,0.6469073295593262
92,0.029490869492292404,0.6412760019302368
93,0.0287981778383255,0.6518315672874451
94,0.029822830110788345,0.6629603505134583
95,0.02804563008248806,0.6483334898948669
96,0.027328036725521088,0.6527848839759827
97,0.030258486047387123,0.6523372530937195
98,0.031954266130924225,0.6505060195922852
99,0.030900882557034492,0.6458690166473389
100,0.030944546684622765,0.6613807678222656
101,0.03241182491183281,0.6518580317497253
102,0.029513299465179443,0.646202802658081
103,0.027423297986388206,0.6535468101501465
104,0.025706805288791656,0.652678906917572
105,0.02308068610727787,0.6583585739135742
106,0.02154916524887085,0.6634216904640198
107,0.020021814852952957,0.6438813209533691
108,0.01839079149067402,0.653896152973175
109,0.016572225838899612,0.6545892357826233
110,0.014915292151272297,0.6550741791725159
111,0.01394500583410263,0.6475443243980408
112,0.013781268149614334,0.6508572101593018
113,0.014587722718715668,0.6542800068855286
114,0.016881486400961876,0.6491149663925171
115,0.019337808713316917,0.6475814580917358
116,0.01927468553185463,0.6508368253707886
117,0.01978999376296997,0.6470356583595276
118,0.02128102444112301,0.6397170424461365
119,0.022808991372585297,0.6503173112869263
120,0.02413221076130867,0.6445889472961426
121,0.02580909989774227,0.6475470662117004
122,0.024713177233934402,0.6382580399513245
123,0.024898018687963486,0.653958797454834
124,0.025373687967658043,0.6375357508659363
125,0.026601867750287056,0.6453889012336731
126,0.02876792661845684,0.645163893699646
127,0.03210892528295517,0.6493881940841675
128,0.0353408008813858,0.6384965777397156
129,0.039191778749227524,0.6434441804885864
130,0.0431336835026741,0.6419789791107178
131,0.04635288566350937,0.6419309377670288
132,0.049041975289583206,0.6392380595207214
133,0.050079505890607834,0.6492264866828918
134,0.05060730129480362,0.6482172608375549
135,0.04960542917251587,0.6481768488883972
136,0.048314839601516724,0.6445016860961914
137,0.04793497920036316,0.6497074365615845
138,0.046952031552791595,0.6519352793693542
139,0.044174399226903915,0.6457209587097168
140,0.041664134711027145,0.6390849351882935
141,0.04026574641466141,0.6475477814674377
142,0.037926506251096725,0.6446662545204163
143,0.03543964400887489,0.6492124795913696
144,0.034110501408576965,0.6484464406967163
145,0.03500809147953987,0.6509101390838623
146,0.0352940633893013,0.6426876783370972
147,0.034648675471544266,0.6430020928382874
148,0.038856133818626404,0.6424784064292908
149,0.03992695361375809,0.6415303945541382
150,0.04261372983455658,0.6401525735855103
151,0.047027621418237686,0.6518231630325317
152,0.04813545197248459,0.6401309370994568
153,0.04909105226397514,0.6392683982849121
154,0.051711730659008026,0.6441062092781067
155,0.05150402709841728,0.6393665075302124
156,0.05352078750729561,0.6492595076560974
157,0.054408375173807144,0.6476872563362122
158,0.05462658032774925,0.6495073437690735
159,0.05469725281000137,0.6554616093635559
160,0.055016882717609406,0.6445556282997131
161,0.057095251977443695,0.6578745245933533
162,0.055067677050828934,0.6520472764968872
163,0.05116625875234604,0.6434194445610046
164,0.05201159790158272,0.6442311406135559
165,0.045153673738241196,0.6474741101264954
166,0.04167275130748749,0.6432238817214966
167,0.03866313025355339,0.6420721411705017
168,0.03788849338889122,0.6444823145866394
169,0.03887183964252472,0.6447983980178833
170,0.04090845212340355,0.6428104639053345
171,0.043410174548625946,0.6483352780342102
172,0.047758832573890686,0.6580449938774109
173,0.05278405919671059,0.6456512808799744
174,0.0579940490424633,0.6479150056838989
175,0.0621524304151535,0.6520265340805054
176,0.06316588819026947,0.6433379650115967
177,0.06040893495082855,0.6469332575798035
178,0.05718594789505005,0.6402357220649719
179,0.051571983844041824,0.6498640775680542
180,0.04797522723674774,0.6443371772766113
181,0.04520063474774361,0.6527473330497742
182,0.042438805103302,0.6351804733276367
183,0.04194966331124306,0.6480364203453064
184,0.0394248366355896,0.650060772895813
185,0.038193415850400925,0.6502478718757629
186,0.03861579671502113,0.6448148488998413
187,0.03679889068007469,0.6509807705879211
188,0.03542229160666466,0.6567728519439697
189,0.03873876482248306,0.6498634815216064
190,0.04059193283319473,0.6475028395652771
191,0.04655109718441963,0.6450425982475281
192,0.051760174334049225,0.6319385766983032
193,0.05168876796960831,0.6568355560302734
194,0.050367824733257294,0.6511011719703674
195,0.04637851566076279,0.645332396030426
196,0.04573141783475876,0.6493797302246094
197,0.04726617410778999,0.645248293876648
198,0.049738697707653046,0.6436683535575867
199,0.05323560908436775,0.6461849808692932
200,0.0563349723815918,0.651531457901001
201,0.05883878096938133,0.648888349533081
202,0.061051249504089355,0.6504493355751038
203,0.0626102015376091,0.6516469120979309
204,0.059118665754795074,0.647469699382782
205,0.05344926193356514,0.6487343907356262
206,0.047611698508262634,0.6428640484809875
207,0.04046991840004921,0.6525574922561646
208,0.035494282841682434,0.6588690280914307
209,0.032485246658325195,0.6543136835098267
210,0.03258860111236572,0.6459195017814636
211,0.030966755002737045,0.6493985652923584
212,0.031041065230965614,0.6515809297561646
213,0.029538629576563835,0.6580600738525391
214,0.02877548150718212,0.6521862149238586
215,0.029795128852128983,0.6465768814086914
216,0.033485282212495804,0.6567889451980591
217,0.037584491074085236,0.6528520584106445
218,0.040665723383426666,0.6507688760757446
219,0.042514488101005554,0.6470193266868591
220,0.043960023671388626,0.6478612422943115
221,0.04429043084383011,0.6492744088172913
222,0.04314706102013588,0.6473243236541748
223,0.04458301141858101,0.650833010673523
224,0.04496601223945618,0.6476889252662659
225,0.0428810678422451,0.6453721523284912
226,0.03903300315141678,0.6478064656257629
227,0.03393687307834625,0.6553991436958313
228,0.030691523104906082,0.6514833569526672
229,0.027160217985510826,0.6479302048683167
230,0.025488249957561493,0.6506667733192444
231,0.023391559720039368,0.6434430480003357
232,0.023701118305325508,0.6421534419059753
233,0.02363310381770134,0.646661102771759
234,0.024653619155287743,0.6607583165168762
235,0.024232754483819008,0.6467693448066711
236,0.024914314970374107,0.6484860777854919
237,0.02655787020921707,0.6402454376220703
238,0.028739336878061295,0.6447507739067078
239,0.032209739089012146,0.6553516983985901
240,0.03677321597933769,0.6452769637107849
241,0.041888028383255005,0.6561141610145569
242,0.040522921830415726,0.6348875761032104
243,0.047284483909606934,0.6473698019981384
244,0.043301720172166824,0.6515094041824341
245,0.04037369415163994,0.649451494216919
246,0.03772170841693878,0.6549038887023926
247,0.031969502568244934,0.6557433605194092
248,0.02687828615307808,0.6583493947982788
249,0.021676499396562576,0.6381737589836121
250,0.018969262018799782,0.6353992223739624
251,0.013264820910990238,0.6516019701957703
252,0.01150254625827074,0.6452829837799072
253,0.009919716976583004,0.6572632789611816
254,0.01075929868966341,0.6492215991020203
255,0.011347264982759953,0.640109658241272
256,0.012731874361634254,0.6422236561775208
257,0.016737617552280426,0.6416119933128357
258,0.020172560587525368,0.6487553119659424
259,0.02103133499622345,0.650179386138916
260,0.022029172629117966,0.639427661895752
261,0.022521933540701866,0.6548260450363159
262,0.020913532003760338,0.6572586894035339
263,0.022639213129878044,0.6518236398696899
264,0.023601053282618523,0.6499460339546204
265,0.023418091237545013,0.6513594388961792
266,0.024746475741267204,0.6472533941268921
267,0.024099774658679962,0.6443009972572327
268,0.024302132427692413,0.6372693181037903
269,0.023276476189494133,0.6478039622306824
270,0.0230801273137331,0.6509454846382141
271,0.024304306134581566,0.6516969799995422
272,0.026618365198373795,0.6485902070999146
273,0.029430031776428223,0.6541420817375183
274,0.03246895596385002,0.6420912146568298
275,0.03476143255829811,0.6472966074943542
276,0.03522108867764473,0.6493761539459229
277,0.03708617389202118,0.6504095792770386
278,0.03771885856986046,0.6566665172576904
279,0.036328282207250595,0.6568071246147156
280,0.03789735957980156,0.6513015627861023
281,0.04209389537572861,0.6405175924301147
282,0.045740578323602676,0.6551181077957153
283,0.045513492077589035,0.6453697085380554
284,0.0460149422287941,0.6548383235931396
285,0.046614132821559906,0.6430750489234924
286,0.04782630503177643,0.6473814845085144
287,0.04479118809103966,0.6417437195777893
288,0.04249614477157593,0.6472475528717041
289,0.040259893983602524,0.6573565602302551
290,0.03902687504887581,0.6619697213172913
291,0.03430343046784401,0.6584431529045105
292,0.031123105436563492,0.6369629502296448
293,0.026854025200009346,0.652312695980072
294,0.023261800408363342,0.6372140645980835
295,0.020687485113739967,0.637784481048584
296,0.020283978432416916,0.6594175696372986
297,0.017803393304347992,0.6371277570724487
298,0.01731414720416069,0.6485617160797119
299,0.01816248707473278,0.6560832262039185
300,0.019691227003932,0.6445185542106628
301,0.019617987796664238,0.6596976518630981
302,0.023421404883265495,0.6531286239624023
303,0.02073337510228157,0.6410987377166748
304,0.021966010332107544,0.6504320502281189
305,0.02198886126279831,0.6512845158576965
306,0.02239377796649933,0.6430085897445679
307,0.023867608979344368,0.6314032673835754
308,0.02605045773088932,0.6452311277389526
309,0.027842743322253227,0.6536885499954224
310,0.03286973759531975,0.6458403468132019
311,0.032924994826316833,0.6331407427787781
312,0.03170546144247055,0.6436896324157715
313,0.03302488848567009,0.6484609246253967
314,0.03557325527071953,0.6552681922912598
315,0.03706162050366402,0.62962406873703
316,0.03946632891893387,0.6491820216178894
317,0.04221932217478752,0.6438773274421692
318,0.04285358265042305,0.6468266844749451
319,0.045465972274541855,0.6457074880599976
320,0.04434993863105774,0.6468139290809631
321,0.04419291391968727,0.6311904788017273
322,0.046690888702869415,0.6466072201728821
323,0.04930838197469711,0.6453517079353333
324,0.0510638952255249,0.6567208766937256
325,0.05386186018586159,0.6507212519645691
326,0.05297885090112686,0.6393119096755981
327,0.05042129009962082,0.6416735649108887
328,0.04598569869995117,0.6500656008720398
329,0.04171917587518692,0.6425896883010864
330,0.03865848109126091,0.6539678573608398
331,0.03541472926735878,0.6445510983467102
332,0.03362355753779411,0.6336928009986877
333,0.03284011408686638,0.6478040814399719
334,0.03101596049964428,0.6413543224334717
335,0.028921520337462425,0.6558656096458435
336,0.026033936068415642,0.6431822180747986
337,0.023044109344482422,0.6546205878257751
338,0.020573602989315987,0.6398031115531921
339,0.018351789563894272,0.6379517316818237
340,0.016976822167634964,0.6434629559516907
341,0.016177095472812653,0.6441749930381775
342,0.01934271864593029,0.6585074067115784
343,0.016986850649118423,0.6565625071525574
344,0.0206549484282732,0.6428589820861816
345,0.017201365903019905,0.6538878083229065
346,0.0186848696321249,0.6603258848190308
347,0.01805833727121353,0.6390720009803772
348,0.018346402794122696,0.6368685364723206
349,0.018453773111104965,0.643633246421814
350,0.01851637288928032,0.6381064653396606
351,0.018794488161802292,0.6414017081260681
352,0.018932897597551346,0.6343929171562195
353,0.01992822252213955,0.6429698467254639
354,0.022776281461119652,0.6456841826438904
355,0.022790497168898582,0.6382812261581421
356,0.02366771176457405,0.638282060623169
357,0.02514290250837803,0.6365324258804321
358,0.026709560304880142,0.6483439803123474
359,0.03117612563073635,0.6424078345298767
360,0.03513971343636513,0.6454898715019226
361,0.041867632418870926,0.6423916816711426
362,0.050597045570611954,0.6426231265068054
363,0.06397984176874161,0.6327453851699829
364,0.08068187534809113,0.6363499760627747
365,0.09038175642490387,0.6382265686988831
366,0.09715839475393295,0.6482769250869751
367,0.09372252970933914,0.6478042006492615
368,0.0877295508980751,0.6247347593307495
369,0.08453703671693802,0.6413106322288513
370,0.08092863112688065,0.6420519351959229
371,0.07733070105314255,0.6407808065414429
372,0.07874523848295212,0.6441754698753357
373,0.0745285153388977,0.6448472738265991
374,0.07221115380525589,0.6461050510406494
375,0.06905267387628555,0.6380916237831116
376,0.06411876529455185,0.6236356496810913
377,0.057077839970588684,0.6410716772079468
378,0.052366845309734344,0.6304985880851746
379,0.04852915182709694,0.634543776512146
380,0.04555293545126915,0.634040355682373
381,0.0421917587518692,0.6408248543739319
382,0.04021773487329483,0.6334896087646484
383,0.03929990902543068,0.6261503100395203
384,0.04285504296422005,0.6243839263916016
385,0.04599888250231743,0.6308789849281311
386,0.05210813507437706,0.6348681449890137
387,0.055731140077114105,0.6458671689033508
388,0.0554606094956398,0.6308020353317261
389,0.05766245722770691,0.6429914236068726
390,0.05764700472354889,0.6413214802742004
391,0.05827274173498154,0.6316046118736267
392,0.056722261011600494,0.6297183632850647
393,0.05313500389456749,0.6352951526641846
394,0.049394890666007996,0.6413334012031555
395,0.04694148898124695,0.6322369575500488
396,0.041880737990140915,0.6376217603683472
397,0.0383828729391098,0.6360414028167725
398,0.038163166493177414,0.6278297901153564
399,0.03913073241710663,0.6320677995681763
400,0.03982359915971756,0.6349167823791504
401,0.04043172299861908,0.6335564255714417
402,0.04120023921132088,0.6296898722648621
403,0.04263542592525482,0.6412107348442078
404,0.04187806695699692,0.6269858479499817
405,0.04152217507362366,0.6340386867523193
406,0.04009639099240303,0.6390219926834106
407,0.039532680064439774,0.6258078813552856
408,0.037154670804739,0.631402850151062
409,0.03571508824825287,0.6350793242454529
410,0.03463953733444214,0.6322237253189087
411,0.033942487090826035,0.6223446726799011
412,0.033037833869457245,0.6423357129096985
413,0.03224638104438782,0.6332989931106567
414,0.03170153498649597,0.6264456510543823
415,0.03094523400068283,0.6361627578735352
416,0.030680745840072632,0.6333228349685669
417,0.029781805351376534,0.6330220699310303
418,0.029054731130599976,0.6320668458938599
419,0.028466595336794853,0.6356245875358582
420,0.027478139847517014,0.6306769251823425
421,0.026696475222706795,0.6394825577735901
422,0.026024596765637398,0.6303091049194336
423,0.02540060505270958,0.6338298916816711
424,0.02501535415649414,0.630028486251831
425,0.024706507101655006,0.6337168216705322
426,0.02461940236389637,0.6342456340789795
427,0.024498453363776207,0.6280268430709839
428,0.024498526006937027,0.6326541304588318
429,0.024756113067269325,0.6236138343811035
430,0.02504459209740162,0.6381943821907043
431,0.025325138121843338,0.6217924952507019
432,0.025762982666492462,0.6342836022377014
433,0.02627657540142536,0.6236703395843506
434,0.026538321748375893,0.6392614841461182
435,0.02688472904264927,0.6279298663139343
436,0.027332467958331108,0.6313151121139526
437,0.02791287750005722,0.6380727291107178
438,0.02831895463168621,0.6264076232910156
439,0.02841365896165371,0.6418025493621826
440,0.02864277921617031,0.6378471255302429
441,0.02867809683084488,0.6374399662017822
442,0.028988592326641083,0.6318818926811218
443,0.028734203428030014,0.628731906414032
444,0.02890530414879322,0.6186367273330688
445,0.028821848332881927,0.6279151439666748
446,0.02874273993074894,0.6327934861183167
447,0.02873615175485611,0.6307790875434875
448,0.0286091398447752,0.6263141632080078
449,0.028362292796373367,0.6327600479125977
450,0.028508605435490608,0.6269424557685852
451,0.028204623609781265,0.6260914206504822
452,0.028192950412631035,0.6309556365013123
453,0.0278282780200243,0.6227407455444336
454,0.027921151369810104,0.6294854879379272
455,0.027717065066099167,0.6259192228317261
456,0.02766268700361252,0.6201289296150208
457,0.027717001736164093,0.6223376989364624
458,0.02767801284790039,0.6231871843338013
459,0.027721965685486794,0.6211779117584229
460,0.027873916551470757,0.6329047083854675
461,0.027659893035888672,0.6279696226119995
462,0.027561480179429054,0.6331928968429565
463,0.027379587292671204,0.6204073429107666
464,0.027337176725268364,0.6444538235664368
465,0.027778079733252525,0.6225219368934631
466,0.027034353464841843,0.6343310475349426
467,0.026858359575271606,0.6382054090499878
468,0.026491576805710793,0.6228227019309998
469,0.026020389050245285,0.633451521396637
470,0.025594718754291534,0.6269598603248596
471,0.025351040065288544,0.633212685585022
472,0.02511490508913994,0.6211090087890625
473,0.024659359827637672,0.6351857781410217
474,0.024276265874505043,0.6334215998649597
475,0.023921506479382515,0.6274003982543945
476,0.02336893044412136,0.6315704584121704
477,0.02290549874305725,0.6284871101379395
478,0.02249043621122837,0.6193203330039978
479,0.022091742604970932,0.6246142983436584
480,0.02160833403468132,0.6176617741584778
481,0.02123633399605751,0.6291386485099792
482,0.02072867378592491,0.6437520980834961
483,0.020339643582701683,0.6267532110214233
484,0.01983754336833954,0.6239120960235596
485,0.01931469328701496,0.634236216545105
486,0.01888640783727169,0.6323894262313843
487,0.01828896626830101,0.6241342425346375
488,0.017987169325351715,0.6339058876037598
489,0.017519354820251465,0.6416494846343994
490,0.01705295592546463,0.6332100629806519
491,0.016460824757814407,0.6339264512062073
492,0.016138598322868347,0.6267550587654114
493,0.015631964430212975,0.6295812726020813
494,0.015049961395561695,0.6324433088302612
495,0.014663069508969784,0.6381251215934753
496,0.014107225462794304,0.629743218421936
497,0.013793290592730045,0.6234952807426453
498,0.013255853205919266,0.6224450469017029
499,0.012810560874640942,0.6465343832969666
500,0.012324968352913857,0.6293092966079712
501,0.011843400076031685,0.6356137990951538
502,0.0115405498072505,0.6172879934310913
503,0.011124709621071815,0.6324744820594788
504,0.010653293691575527,0.6232733130455017
505,0.010346870869398117,0.6411377191543579
506,0.009971593506634235,0.6308894753456116
507,0.009738679975271225,0.62361741065979
508,0.009328832849860191,0.6241034269332886
509,0.009112152270972729,0.6327047348022461
510,0.008888842537999153,0.6270204186439514
511,0.00866255909204483,0.6287833452224731
512,0.008486414328217506,0.6233370304107666
513,0.008299663662910461,0.6292241215705872
514,0.008175934664905071,0.64019376039505
515,0.008103424683213234,0.6306636929512024
516,0.007974851876497269,0.6386851072311401
517,0.007949664257466793,0.6391468048095703
518,0.00783261377364397,0.6346588730812073
519,0.007779582403600216,0.6347842216491699
520,0.0076660215854644775,0.6284762620925903
521,0.007595319300889969,0.6238898634910583
522,0.007521815598011017,0.6277326345443726
523,0.007508354261517525,0.6329593062400818
524,0.007407811004668474,0.6313461065292358
525,0.007403690367937088,0.641262412071228
526,0.007313363719731569,0.6358796954154968
527,0.007284106221050024,0.6279495358467102
528,0.007241738960146904,0.6309162974357605
529,0.007165152113884687,0.6229516267776489
530,0.007198651786893606,0.6281745433807373
531,0.007196518592536449,0.633293092250824
532,0.007260054815560579,0.6231394410133362
533,0.007305178791284561,0.6256782412528992
534,0.007347035221755505,0.626802384853363
535,0.007456938270479441,0.6191133856773376
536,0.007671474479138851,0.6281724572181702
537,0.007767923641949892,0.6225230097770691
538,0.007898694835603237,0.6315986514091492
539,0.008083517663180828,0.627497136592865
540,0.00835567619651556,0.6250292062759399
541,0.008521145209670067,0.6225310564041138
542,0.008844207972288132,0.6313291788101196
543,0.009171009063720703,0.62697434425354
544,0.009077092632651329,0.6192443370819092
545,0.009083393961191177,0.6344558000564575
546,0.009396525099873543,0.6319363117218018
547,0.009217329323291779,0.6230049729347229
548,0.009305913932621479,0.6289754509925842
549,0.0093271778896451,0.6294135451316833
550,0.00886964425444603,0.6268420815467834
551,0.008524046279489994,0.6352251172065735
552,0.008214274421334267,0.628456711769104
553,0.007771769072860479,0.622107744216919
554,0.007405813783407211,0.624305009841919
555,0.007045757491141558,0.6160784959793091
556,0.006686287000775337,0.6295831799507141
557,0.006297817919403315,0.6150208115577698
558,0.005937634501606226,0.6309068202972412
559,0.005643709562718868,0.6206085681915283
560,0.005348066333681345,0.6217371225357056
561,0.005092250648885965,0.6337988376617432
562,0.005035386886447668,0.6340801119804382
563,0.0048680976033210754,0.6206785440444946
564,0.004756701644510031,0.6207219958305359
565,0.004769366700202227,0.6352987885475159
566,0.004857324995100498,0.6210298538208008
567,0.005016895476728678,0.6269036531448364
568,0.005110344849526882,0.6199405193328857
569,0.005439681466668844,0.6189357042312622
570,0.005708837881684303,0.6267893314361572
571,0.005796228069812059,0.6277124285697937
572,0.0064069791696965694,0.6317144632339478
573,0.006939285434782505,0.6316357254981995
574,0.007435926701873541,0.6284998059272766
575,0.007930505089461803,0.6329202055931091
576,0.00839229766279459,0.6255341172218323
577,0.009102314710617065,0.6358622908592224
578,0.00975765660405159,0.6303895711898804
579,0.009989411570131779,0.613976240158081
580,0.010462436825037003,0.6247254014015198
581,0.011053836904466152,0.6260131001472473
582,0.011279742233455181,0.63323575258255
583,0.011408762075006962,0.6277331113815308
584,0.011794637888669968,0.6322338581085205
585,0.01208034809678793,0.6140915751457214
586,0.012445077300071716,0.6217055916786194
587,0.013332580216228962,0.6282073855400085
588,0.013392990455031395,0.6326993107795715
589,0.013972955755889416,0.6215826869010925
590,0.014576704241335392,0.6168051958084106
591,0.015139630064368248,0.6331020593643188
592,0.014734542928636074,0.6308572292327881
593,0.015252586454153061,0.6323724389076233
594,0.014768518507480621,0.621568500995636
595,0.014537449926137924,0.6288043856620789
596,0.013557450845837593,0.6479507684707642
597,0.013301724568009377,0.6174129247665405
598,0.013443127274513245,0.6204047799110413
599,0.01408122107386589,0.6110706329345703
600,0.015299985185265541,0.6215620040893555
601,0.01834816485643387,0.6376978754997253
602,0.020990299060940742,0.6245732307434082
603,0.02531513385474682,0.6248024702072144
604,0.02581143192946911,0.6377032399177551
605,0.02725224383175373,0.630936324596405
606,0.02721385471522808,0.6266443729400635
607,0.026559216901659966,0.6288591027259827
608,0.02354181744158268,0.6294375061988831
609,0.022795967757701874,0.6300703883171082
610,0.021177954971790314,0.6280019283294678
611,0.020720839500427246,0.6157168745994568
612,0.019854294136166573,0.6292481422424316
613,0.018725305795669556,0.6260595917701721
614,0.01845802366733551,0.634050190448761
615,0.017903344705700874,0.6217901706695557
616,0.01819988526403904,0.6284099817276001
617,0.019016537815332413,0.6291588544845581
618,0.01951221376657486,0.6318070292472839
619,0.020073343068361282,0.6248344779014587
620,0.020450973883271217,0.6278347969055176
621,0.022608688101172447,0.6314018368721008
622,0.022213686257600784,0.6325380206108093
623,0.0222260020673275,0.6202282309532166
624,0.021103980019688606,0.625868558883667
625,0.018609896302223206,0.6193127632141113
626,0.017752230167388916,0.6232254505157471
627,0.017368033528327942,0.6214776635169983
628,0.01677641272544861,0.6327071189880371
629,0.01606510579586029,0.6207603216171265
630,0.015393883921205997,0.6277977824211121
631,0.01415901817381382,0.6300652623176575
632,0.014113891869783401,0.6358168125152588
633,0.014571383595466614,0.6307454109191895
634,0.01507775578647852,0.6205519437789917
635,0.015137872658669949,0.6334710717201233
636,0.015244557522237301,0.6290469765663147
637,0.01596800610423088,0.6226031184196472
638,0.017106110230088234,0.625975489616394
639,0.018085738644003868,0.6270002126693726
640,0.018917914479970932,0.6251370906829834
641,0.02005900628864765,0.6155489087104797
642,0.021377386525273323,0.6275900602340698
643,0.022401196882128716,0.6294523477554321
644,0.023352574557065964,0.6242930293083191
645,0.02412371151149273,0.6302656531333923
646,0.024422701448202133,0.6153459548950195
647,0.024439258500933647,0.6381899118423462
648,0.0241923276335001,0.6287776827812195
649,0.023771310225129128,0.6264874935150146
650,0.02433503419160843,0.6330531239509583
651,0.023792318999767303,0.6241078972816467
652,0.02414594031870365,0.6289145350456238
653,0.025149906054139137,0.6360417604446411
654,0.0253816656768322,0.6361592411994934
655,0.024853665381669998,0.6287250518798828
656,0.025675378739833832,0.6349504590034485
657,0.025205211713910103,0.6167426705360413
658,0.024760514497756958,0.6377025246620178
659,0.02485528029501438,0.6247701644897461
660,0.024191098287701607,0.6292716860771179
661,0.02414390631020069,0.6298885941505432
662,0.023778026923537254,0.6183213591575623
663,0.0230615995824337,0.6375901103019714
664,0.02312786504626274,0.6304605603218079
665,0.02268717810511589,0.6483719944953918
666,0.022648833692073822,0.6333351135253906
667,0.022765325382351875,0.6270453929901123
668,0.022418929263949394,0.6266303658485413
669,0.022390253841876984,0.6420183181762695
670,0.022029949352145195,0.6117265820503235
671,0.021387308835983276,0.6242225170135498
672,0.021045850589871407,0.62851482629776
673,0.0203911904245615,0.636827826499939
674,0.019968027248978615,0.6433160901069641
675,0.019895333796739578,0.6312809586524963
676,0.01950603350996971,0.6413217782974243
677,0.01920364610850811,0.6251903176307678
678,0.018999295309185982,0.6223011016845703
679,0.018562227487564087,0.6302118897438049
680,0.018084386363625526,0.6455802917480469
681,0.017607690766453743,0.6440761685371399
682,0.01729765720665455,0.6389796137809753
683,0.01679402031004429,0.6339550614356995
684,0.016619311645627022,0.6255621910095215
685,0.016229907050728798,0.6169005632400513
686,0.01581401191651821,0.6284633874893188
687,0.01583622768521309,0.6247520446777344
688,0.015780292451381683,0.6317021250724792
689,0.015970902517437935,0.6197015643119812
690,0.016250906512141228,0.6253713965415955
691,0.016353677958250046,0.6282491087913513
692,0.016611294820904732,0.6288851499557495
693,0.017437618225812912,0.6332327127456665
694,0.017851851880550385,0.631045937538147
695,0.018630268052220345,0.630189836025238
696,0.01917157508432865,0.6313740611076355
697,0.020072711631655693,0.6339747905731201
698,0.02056290954351425,0.625045120716095
699,0.02118626795709133,0.6316101551055908
